LocalTime;CPUTemp
07/04/2025 22:48;53
07/04/2025 22:48;54
07/04/2025 22:48;54
07/04/2025 22:48;56
07/04/2025 22:48;56
07/04/2025 22:48;55
07/04/2025 22:48;54
07/04/2025 22:48;54
07/04/2025 22:48;53
07/04/2025 22:49;52
07/04/2025 22:49;54
07/04/2025 22:49;56
07/04/2025 22:49;60
07/04/2025 22:49;62
07/04/2025 22:49;62
07/04/2025 22:49;62
07/04/2025 22:49;60
07/04/2025 22:49;59
07/04/2025 22:49;58
07/04/2025 22:49;56
07/04/2025 22:49;55
07/04/2025 22:50;54
07/04/2025 22:50;54
07/04/2025 22:50;54
07/04/2025 22:50;55
07/04/2025 22:50;55
07/04/2025 22:50;54
07/04/2025 22:50;53
07/04/2025 22:50;52
07/04/2025 22:50;52
07/04/2025 22:50;52
07/04/2025 22:50;55
07/04/2025 22:50;56
07/04/2025 22:51;56
07/04/2025 22:51;57
07/04/2025 22:51;56
07/04/2025 22:51;57
07/04/2025 22:51;59
07/04/2025 22:51;59
07/04/2025 22:51;62
07/04/2025 22:51;62
07/04/2025 22:51;61
07/04/2025 22:51;61
07/04/2025 22:51;60
07/04/2025 22:51;59
07/04/2025 22:52;60
07/04/2025 22:52;60
07/04/2025 22:52;61
07/04/2025 22:52;62
07/04/2025 22:52;64
07/04/2025 22:52;63
07/04/2025 22:52;64
07/04/2025 22:52;67
07/04/2025 22:52;68
07/04/2025 22:52;70
07/04/2025 22:52;71
07/04/2025 22:52;74
07/04/2025 22:53;80
07/04/2025 22:53;84
07/04/2025 22:53;86
07/04/2025 22:53;87
07/04/2025 22:53;88
07/04/2025 22:53;90
07/04/2025 22:53;90
07/04/2025 22:53;85
07/04/2025 22:53;77
07/04/2025 22:53;71
07/04/2025 22:53;66
07/04/2025 22:53;64
07/04/2025 22:54;62
07/04/2025 22:54;62
07/04/2025 22:54;61
07/04/2025 22:54;60
07/04/2025 22:54;60
07/04/2025 22:54;59
07/04/2025 22:54;59
07/04/2025 22:54;59
07/04/2025 22:54;58
07/04/2025 22:54;58
07/04/2025 22:54;57
07/04/2025 22:54;56
07/04/2025 22:55;56
07/04/2025 22:55;56
07/04/2025 22:55;57
07/04/2025 22:55;56
07/04/2025 22:55;56
07/04/2025 22:55;56
07/04/2025 22:55;55
07/04/2025 22:55;54
07/04/2025 22:55;53
07/04/2025 22:55;52
07/04/2025 22:55;51
07/04/2025 22:55;50
07/04/2025 22:56;50
07/04/2025 22:56;49
07/04/2025 22:56;49
07/04/2025 22:56;48
07/04/2025 22:56;48
07/04/2025 22:56;48
07/04/2025 22:56;47
07/04/2025 22:56;47
07/04/2025 22:56;46
07/04/2025 22:56;46
07/04/2025 22:56;46
07/04/2025 22:56;46
07/04/2025 22:57;45
07/04/2025 22:57;45
07/04/2025 22:57;46
07/04/2025 22:57;46
07/04/2025 22:57;46
07/04/2025 22:57;47
07/04/2025 22:57;49
07/04/2025 22:57;49
07/04/2025 22:57;49
07/04/2025 22:57;49
07/04/2025 22:57;48
07/04/2025 22:57;48
07/04/2025 22:58;47
07/04/2025 22:58;47
07/04/2025 22:58;46
07/04/2025 22:58;46
07/04/2025 22:58;46
07/04/2025 22:58;46
07/04/2025 22:58;45
07/04/2025 22:58;45
07/04/2025 22:58;45
07/04/2025 22:58;45
07/04/2025 22:58;45
07/04/2025 22:58;45
07/04/2025 22:59;45
07/04/2025 22:59;45
07/04/2025 22:59;45
07/04/2025 22:59;44
07/04/2025 22:59;45
07/04/2025 22:59;47
07/04/2025 22:59;48
07/04/2025 22:59;48
07/04/2025 22:59;48
07/04/2025 22:59;48
07/04/2025 22:59;48
07/04/2025 22:59;48
07/04/2025 23:00;49
07/04/2025 23:00;50
07/04/2025 23:00;50
07/04/2025 23:00;50
07/04/2025 23:00;49
07/04/2025 23:00;49
07/04/2025 23:00;49
07/04/2025 23:00;50
07/04/2025 23:00;53
07/04/2025 23:00;56
07/04/2025 23:00;59
07/04/2025 23:00;60
07/04/2025 23:01;61
07/04/2025 23:01;63
07/04/2025 23:01;64
07/04/2025 23:01;66
07/04/2025 23:01;68
07/04/2025 23:01;69
07/04/2025 23:01;71
07/04/2025 23:01;72
07/04/2025 23:01;73
07/04/2025 23:01;74
07/04/2025 23:01;74
07/04/2025 23:01;75
07/04/2025 23:02;75
07/04/2025 23:02;76
07/04/2025 23:02;76
07/04/2025 23:02;77
07/04/2025 23:02;77
07/04/2025 23:02;77
07/04/2025 23:02;77
07/04/2025 23:02;78
07/04/2025 23:02;78
07/04/2025 23:02;78
07/04/2025 23:02;78
07/04/2025 23:02;78
07/04/2025 23:03;78
07/04/2025 23:03;78
07/04/2025 23:03;78
07/04/2025 23:03;78
07/04/2025 23:03;78
07/04/2025 23:03;78
07/04/2025 23:03;78
07/04/2025 23:03;78
07/04/2025 23:03;78
07/04/2025 23:03;78
07/04/2025 23:03;78
07/04/2025 23:03;78
07/04/2025 23:04;78
07/04/2025 23:04;78
07/04/2025 23:04;78
07/04/2025 23:04;78
07/04/2025 23:04;78
07/04/2025 23:04;78
07/04/2025 23:04;78
07/04/2025 23:04;77
07/04/2025 23:04;77
07/04/2025 23:04;77
07/04/2025 23:04;77
07/04/2025 23:04;77
07/04/2025 23:05;77
07/04/2025 23:05;77
07/04/2025 23:05;77
07/04/2025 23:05;77
07/04/2025 23:05;77
07/04/2025 23:05;77
07/04/2025 23:05;77
07/04/2025 23:05;77
07/04/2025 23:05;77
07/04/2025 23:05;77
07/04/2025 23:05;77
07/04/2025 23:05;77
07/04/2025 23:06;77
07/04/2025 23:06;77
07/04/2025 23:06;77
07/04/2025 23:06;77
07/04/2025 23:06;77
07/04/2025 23:06;77
07/04/2025 23:06;79
07/04/2025 23:06;80
07/04/2025 23:06;79
07/04/2025 23:06;79
07/04/2025 23:06;78
07/04/2025 23:06;78
07/04/2025 23:07;78
07/04/2025 23:07;78
07/04/2025 23:07;78
07/04/2025 23:07;78
07/04/2025 23:07;78
07/04/2025 23:07;78
07/04/2025 23:07;78
07/04/2025 23:07;78
07/04/2025 23:07;78
07/04/2025 23:07;78
07/04/2025 23:07;78
07/04/2025 23:07;78
07/04/2025 23:08;78
07/04/2025 23:08;78
07/04/2025 23:08;78
07/04/2025 23:08;78
07/04/2025 23:08;78
07/04/2025 23:08;78
07/04/2025 23:08;78
07/04/2025 23:08;78
07/04/2025 23:08;78
07/04/2025 23:08;78
07/04/2025 23:08;78
07/04/2025 23:08;78
07/04/2025 23:09;78
07/04/2025 23:09;78
07/04/2025 23:09;78
07/04/2025 23:09;78
07/04/2025 23:09;78
07/04/2025 23:09;78
07/04/2025 23:09;78
07/04/2025 23:09;78
07/04/2025 23:09;78
07/04/2025 23:09;78
07/04/2025 23:09;78
07/04/2025 23:09;78
07/04/2025 23:10;78
07/04/2025 23:10;78
07/04/2025 23:10;78
07/04/2025 23:10;78
07/04/2025 23:10;78
07/04/2025 23:10;78
07/04/2025 23:10;78
07/04/2025 23:10;78
07/04/2025 23:10;78
07/04/2025 23:10;78
07/04/2025 23:10;78
07/04/2025 23:10;78
07/04/2025 23:11;78
07/04/2025 23:11;78
07/04/2025 23:11;78
07/04/2025 23:11;78
07/04/2025 23:11;78
07/04/2025 23:11;78
07/04/2025 23:11;78
07/04/2025 23:11;78
07/04/2025 23:11;78
07/04/2025 23:11;78
07/04/2025 23:11;78
07/04/2025 23:11;78
07/04/2025 23:12;78
07/04/2025 23:12;78
07/04/2025 23:12;78
07/04/2025 23:12;73
07/04/2025 23:12;69
07/04/2025 23:12;67
07/04/2025 23:12;64
07/04/2025 23:12;63
07/04/2025 23:12;61
07/04/2025 23:12;61
07/04/2025 23:12;60
07/04/2025 23:12;60
07/04/2025 23:13;59
07/04/2025 23:13;59
07/04/2025 23:13;58
07/04/2025 23:13;57
07/04/2025 23:13;56
07/04/2025 23:13;56
07/04/2025 23:13;55
07/04/2025 23:13;54
07/04/2025 23:13;54
07/04/2025 23:13;53
07/04/2025 23:13;53
07/04/2025 23:13;52
07/04/2025 23:14;52
07/04/2025 23:14;51
07/04/2025 23:14;51
07/04/2025 23:14;51
07/04/2025 23:14;50
07/04/2025 23:14;50
07/04/2025 23:14;50
07/04/2025 23:14;49
07/04/2025 23:14;49
07/04/2025 23:14;49
07/04/2025 23:14;49
07/04/2025 23:14;48
07/04/2025 23:15;48
07/04/2025 23:15;48
07/04/2025 23:15;48
07/04/2025 23:15;47
07/04/2025 23:15;47
07/04/2025 23:15;47
07/04/2025 23:15;47
07/04/2025 23:15;47
07/04/2025 23:15;46
07/04/2025 23:15;46
07/04/2025 23:15;46
07/04/2025 23:15;46
07/04/2025 23:16;46
07/04/2025 23:16;46
07/04/2025 23:16;46
07/04/2025 23:16;45
07/04/2025 23:16;45
07/04/2025 23:16;45
07/04/2025 23:16;45
07/04/2025 23:16;45
07/04/2025 23:16;45
07/04/2025 23:16;45
07/04/2025 23:16;45
07/04/2025 23:16;44
07/04/2025 23:17;44
07/04/2025 23:17;44
07/04/2025 23:17;44
07/04/2025 23:17;44
07/04/2025 23:17;44
07/04/2025 23:17;47
07/04/2025 23:17;49
07/04/2025 23:17;52
07/04/2025 23:17;53
07/04/2025 23:17;54
07/04/2025 23:17;55
07/04/2025 23:17;56
07/04/2025 23:18;57
07/04/2025 23:18;58
07/04/2025 23:18;59
07/04/2025 23:18;60
07/04/2025 23:18;60
07/04/2025 23:18;61
07/04/2025 23:18;62
07/04/2025 23:18;63
07/04/2025 23:18;63
07/04/2025 23:18;64
07/04/2025 23:18;64
07/04/2025 23:18;66
07/04/2025 23:19;67
07/04/2025 23:19;68
07/04/2025 23:19;69
07/04/2025 23:19;69
07/04/2025 23:19;71
07/04/2025 23:19;72
07/04/2025 23:19;72
07/04/2025 23:19;72
07/04/2025 23:19;72
07/04/2025 23:19;72
07/04/2025 23:19;72
07/04/2025 23:19;73
07/04/2025 23:20;72
07/04/2025 23:20;72
07/04/2025 23:20;72
07/04/2025 23:20;72
07/04/2025 23:20;72
07/04/2025 23:20;72
07/04/2025 23:20;72
07/04/2025 23:20;72
07/04/2025 23:20;71
07/04/2025 23:20;71
07/04/2025 23:20;71
07/04/2025 23:20;71
07/04/2025 23:21;71
07/04/2025 23:21;71
07/04/2025 23:21;71
07/04/2025 23:21;71
07/04/2025 23:21;71
07/04/2025 23:21;72
07/04/2025 23:21;72
07/04/2025 23:21;71
07/04/2025 23:21;71
07/04/2025 23:21;71
07/04/2025 23:21;71
07/04/2025 23:21;71
07/04/2025 23:22;71
07/04/2025 23:22;71
07/04/2025 23:22;71
07/04/2025 23:22;71
07/04/2025 23:22;71
07/04/2025 23:22;71
07/04/2025 23:22;71
07/04/2025 23:22;71
07/04/2025 23:22;71
07/04/2025 23:22;70
07/04/2025 23:22;70
07/04/2025 23:22;71
07/04/2025 23:23;71
07/04/2025 23:23;70
07/04/2025 23:23;70
07/04/2025 23:23;70
07/04/2025 23:23;70
07/04/2025 23:23;72
07/04/2025 23:23;73
07/04/2025 23:23;73
07/04/2025 23:23;72
07/04/2025 23:23;73
07/04/2025 23:23;73
07/04/2025 23:23;72
07/04/2025 23:24;72
07/04/2025 23:24;72
07/04/2025 23:24;72
07/04/2025 23:24;72
07/04/2025 23:24;72
07/04/2025 23:24;72
07/04/2025 23:24;73
07/04/2025 23:24;73
07/04/2025 23:24;73
07/04/2025 23:24;73
07/04/2025 23:24;73
07/04/2025 23:24;72
07/04/2025 23:25;72
07/04/2025 23:25;72
07/04/2025 23:25;72
07/04/2025 23:25;72
07/04/2025 23:25;72
07/04/2025 23:25;73
07/04/2025 23:25;75
07/04/2025 23:25;75
07/04/2025 23:25;75
07/04/2025 23:25;75
07/04/2025 23:25;74
07/04/2025 23:25;73
07/04/2025 23:26;73
07/04/2025 23:26;73
07/04/2025 23:26;74
07/04/2025 23:26;74
07/04/2025 23:26;74
07/04/2025 23:26;74
07/04/2025 23:26;73
07/04/2025 23:26;73
07/04/2025 23:26;72
07/04/2025 23:26;73
07/04/2025 23:26;74
07/04/2025 23:26;74
07/04/2025 23:27;75
07/04/2025 23:27;74
07/04/2025 23:27;73
07/04/2025 23:27;72
07/04/2025 23:27;73
07/04/2025 23:27;73
07/04/2025 23:27;73
07/04/2025 23:27;74
07/04/2025 23:27;74
07/04/2025 23:27;73
07/04/2025 23:27;73
07/04/2025 23:27;74
07/04/2025 23:28;74
07/04/2025 23:28;74
07/04/2025 23:28;74
07/04/2025 23:28;74
07/04/2025 23:28;74
07/04/2025 23:28;73
07/04/2025 23:28;72
07/04/2025 23:28;73
07/04/2025 23:28;73
07/04/2025 23:28;74
07/04/2025 23:28;74
07/04/2025 23:28;74
07/04/2025 23:29;73
07/04/2025 23:29;73
07/04/2025 23:29;72
07/04/2025 23:29;73
07/04/2025 23:29;73
07/04/2025 23:29;73
07/04/2025 23:29;74
07/04/2025 23:29;74
07/04/2025 23:29;73
07/04/2025 23:29;72
07/04/2025 23:29;72
07/04/2025 23:29;73
07/04/2025 23:30;74
07/04/2025 23:30;74
07/04/2025 23:30;74
07/04/2025 23:30;73
07/04/2025 23:30;73
07/04/2025 23:30;72
07/04/2025 23:30;72
07/04/2025 23:30;69
07/04/2025 23:30;66
07/04/2025 23:30;64
07/04/2025 23:30;63
07/04/2025 23:30;62
07/04/2025 23:31;61
07/04/2025 23:31;60
07/04/2025 23:31;59
07/04/2025 23:31;58
07/04/2025 23:31;58
07/04/2025 23:31;57
07/04/2025 23:31;56
07/04/2025 23:31;56
07/04/2025 23:31;55
07/04/2025 23:31;54
07/04/2025 23:31;54
07/04/2025 23:31;53
07/04/2025 23:32;53
07/04/2025 23:32;53
07/04/2025 23:32;52
07/04/2025 23:32;52
07/04/2025 23:32;51
07/04/2025 23:32;51
07/04/2025 23:32;51
07/04/2025 23:32;51
07/04/2025 23:32;51
07/04/2025 23:32;51
07/04/2025 23:32;50
07/04/2025 23:32;50
07/04/2025 23:33;49
07/04/2025 23:33;49
07/04/2025 23:33;49
07/04/2025 23:33;49
07/04/2025 23:33;48
07/04/2025 23:33;48
07/04/2025 23:33;48
07/04/2025 23:33;48
07/04/2025 23:33;47
07/04/2025 23:33;47
07/04/2025 23:33;47
07/04/2025 23:33;47
07/04/2025 23:34;47
07/04/2025 23:34;47
07/04/2025 23:34;46
07/04/2025 23:34;46
07/04/2025 23:34;46
07/04/2025 23:34;46
07/04/2025 23:34;46
07/04/2025 23:34;46
07/04/2025 23:34;45
07/04/2025 23:34;45
07/04/2025 23:34;45
07/04/2025 23:34;45
07/04/2025 23:35;45
07/04/2025 23:35;45
07/04/2025 23:35;45
07/04/2025 23:35;45
07/04/2025 23:35;44
07/04/2025 23:35;45
07/04/2025 23:35;45
07/04/2025 23:35;44
07/04/2025 23:35;45
07/04/2025 23:35;45
07/04/2025 23:35;47
07/04/2025 23:35;47
07/04/2025 23:36;47
07/04/2025 23:36;48
07/04/2025 23:36;49
07/04/2025 23:36;48
07/04/2025 23:36;48
07/04/2025 23:36;48
07/04/2025 23:36;48
07/04/2025 23:36;49
07/04/2025 23:36;49
07/04/2025 23:36;48
07/04/2025 23:36;49
07/04/2025 23:36;49
07/04/2025 23:37;49
07/04/2025 23:37;49
07/04/2025 23:37;48
07/04/2025 23:37;48
07/04/2025 23:37;49
07/04/2025 23:37;50
07/04/2025 23:37;52
07/04/2025 23:37;53
07/04/2025 23:37;52
07/04/2025 23:37;52
07/04/2025 23:37;51
07/04/2025 23:37;51
07/04/2025 23:38;52
07/04/2025 23:38;52
07/04/2025 23:38;52
07/04/2025 23:38;52
07/04/2025 23:38;53
07/04/2025 23:38;53
07/04/2025 23:38;53
07/04/2025 23:38;53
07/04/2025 23:38;53
07/04/2025 23:38;54
07/04/2025 23:38;54
07/04/2025 23:38;54
07/04/2025 23:39;53
07/04/2025 23:39;53
07/04/2025 23:39;52
07/04/2025 23:39;52
07/04/2025 23:39;52
07/04/2025 23:39;52
07/04/2025 23:39;51
07/04/2025 23:39;51
07/04/2025 23:39;51
07/04/2025 23:39;50
07/04/2025 23:39;50
07/04/2025 23:39;50
07/04/2025 23:40;50
07/04/2025 23:40;49
07/04/2025 23:40;49
07/04/2025 23:40;50
07/04/2025 23:40;50
07/04/2025 23:40;51
07/04/2025 23:40;51
07/04/2025 23:40;50
07/04/2025 23:40;50
07/04/2025 23:40;50
07/04/2025 23:40;51
07/04/2025 23:40;51
07/04/2025 23:41;51
07/04/2025 23:41;50
07/04/2025 23:41;50
07/04/2025 23:41;50
07/04/2025 23:41;50
07/04/2025 23:41;50
07/04/2025 23:41;50
07/04/2025 23:41;50
07/04/2025 23:41;49
07/04/2025 23:41;48
07/04/2025 23:41;48
07/04/2025 23:41;47
07/04/2025 23:42;47
07/04/2025 23:42;47
07/04/2025 23:42;47
07/04/2025 23:42;47
07/04/2025 23:42;48
07/04/2025 23:42;49
07/04/2025 23:42;49
07/04/2025 23:42;50
07/04/2025 23:42;50
07/04/2025 23:42;51
07/04/2025 23:42;51
07/04/2025 23:42;52
07/04/2025 23:43;52
07/04/2025 23:43;52
07/04/2025 23:43;52
07/04/2025 23:43;52
07/04/2025 23:43;52
07/04/2025 23:43;52
07/04/2025 23:43;52
07/04/2025 23:43;52
07/04/2025 23:43;52
07/04/2025 23:43;52
07/04/2025 23:43;52
07/04/2025 23:43;52
07/04/2025 23:44;52
07/04/2025 23:44;52
07/04/2025 23:44;52
07/04/2025 23:44;52
07/04/2025 23:44;52
07/04/2025 23:44;52
07/04/2025 23:44;52
07/04/2025 23:44;52
07/04/2025 23:44;52
07/04/2025 23:44;52
07/04/2025 23:44;52
07/04/2025 23:44;52
07/04/2025 23:45;52
07/04/2025 23:45;52
07/04/2025 23:45;52
07/04/2025 23:45;52
07/04/2025 23:45;52
07/04/2025 23:45;52
07/04/2025 23:45;52
07/04/2025 23:45;51
07/04/2025 23:45;51
07/04/2025 23:45;51
07/04/2025 23:45;51
07/04/2025 23:45;51
07/04/2025 23:46;51
07/04/2025 23:46;51
07/04/2025 23:46;52
07/04/2025 23:46;52
07/04/2025 23:46;52
07/04/2025 23:46;52
07/04/2025 23:46;52
07/04/2025 23:46;51
07/04/2025 23:46;51
07/04/2025 23:46;51
07/04/2025 23:46;51
07/04/2025 23:46;51
07/04/2025 23:47;51
07/04/2025 23:47;51
07/04/2025 23:47;51
07/04/2025 23:47;51
07/04/2025 23:47;51
07/04/2025 23:47;51
07/04/2025 23:47;52
07/04/2025 23:47;52
07/04/2025 23:47;52
07/04/2025 23:47;52
07/04/2025 23:47;53
07/04/2025 23:47;53
07/04/2025 23:48;53
07/04/2025 23:48;53
07/04/2025 23:48;54
07/04/2025 23:48;54
07/04/2025 23:48;54
07/04/2025 23:48;54
07/04/2025 23:48;54
07/04/2025 23:48;54
07/04/2025 23:48;54
07/04/2025 23:48;54
07/04/2025 23:48;54
07/04/2025 23:48;54
07/04/2025 23:49;53
07/04/2025 23:49;52
07/04/2025 23:49;52
07/04/2025 23:49;51
07/04/2025 23:49;50
07/04/2025 23:49;50
07/04/2025 23:49;49
07/04/2025 23:49;48
07/04/2025 23:49;48
07/04/2025 23:49;47
07/04/2025 23:49;47
07/04/2025 23:49;46
07/04/2025 23:50;46
07/04/2025 23:50;46
07/04/2025 23:50;47
07/04/2025 23:50;47
07/04/2025 23:50;46
07/04/2025 23:50;46
07/04/2025 23:50;46
07/04/2025 23:50;46
07/04/2025 23:50;46
07/04/2025 23:50;46
07/04/2025 23:50;46
07/04/2025 23:50;46
07/04/2025 23:51;46
07/04/2025 23:51;46
07/04/2025 23:51;47
07/04/2025 23:51;48
07/04/2025 23:51;48
07/04/2025 23:51;48
07/04/2025 23:51;47
07/04/2025 23:51;47
07/04/2025 23:51;47
07/04/2025 23:51;47
07/04/2025 23:51;47
07/04/2025 23:51;47
07/04/2025 23:52;47
07/04/2025 23:52;48
07/04/2025 23:52;48
07/04/2025 23:52;48
07/04/2025 23:52;48
07/04/2025 23:52;48
07/04/2025 23:52;47
07/04/2025 23:52;47
07/04/2025 23:52;47
07/04/2025 23:52;47
07/04/2025 23:52;47
07/04/2025 23:52;47
07/04/2025 23:53;47
07/04/2025 23:53;47
07/04/2025 23:53;47
07/04/2025 23:53;47
07/04/2025 23:53;47
07/04/2025 23:53;46
07/04/2025 23:53;46
07/04/2025 23:53;46
07/04/2025 23:53;46
07/04/2025 23:53;47
07/04/2025 23:53;46
07/04/2025 23:53;46
07/04/2025 23:54;47
07/04/2025 23:54;47
07/04/2025 23:54;47
07/04/2025 23:54;47
07/04/2025 23:54;47
07/04/2025 23:54;47
07/04/2025 23:54;47
07/04/2025 23:54;46
07/04/2025 23:54;46
07/04/2025 23:54;46
07/04/2025 23:54;46
07/04/2025 23:54;47
07/04/2025 23:55;49
07/04/2025 23:55;50
07/04/2025 23:55;50
07/04/2025 23:55;50
07/04/2025 23:55;49
07/04/2025 23:55;49
07/04/2025 23:55;48
07/04/2025 23:55;48
07/04/2025 23:55;47
07/04/2025 23:55;47
07/04/2025 23:55;46
07/04/2025 23:55;46
07/04/2025 23:56;47
07/04/2025 23:56;46
07/04/2025 23:56;46
07/04/2025 23:56;46
07/04/2025 23:56;46
07/04/2025 23:56;46
07/04/2025 23:56;46
07/04/2025 23:56;46
07/04/2025 23:56;47
07/04/2025 23:56;47
07/04/2025 23:56;47
07/04/2025 23:56;48
07/04/2025 23:57;48
07/04/2025 23:57;49
07/04/2025 23:57;50
07/04/2025 23:57;50
07/04/2025 23:57;51
07/04/2025 23:57;51
07/04/2025 23:57;51
07/04/2025 23:57;51
07/04/2025 23:57;51
07/04/2025 23:57;51
07/04/2025 23:57;51
07/04/2025 23:57;51
07/04/2025 23:58;51
07/04/2025 23:58;50
07/04/2025 23:58;50
07/04/2025 23:58;50
07/04/2025 23:58;50
07/04/2025 23:58;50
07/04/2025 23:58;50
07/04/2025 23:58;50
07/04/2025 23:58;50
07/04/2025 23:58;50
07/04/2025 23:58;50
07/04/2025 23:58;50
07/04/2025 23:59;50
07/04/2025 23:59;51
07/04/2025 23:59;51
07/04/2025 23:59;51
07/04/2025 23:59;51
07/04/2025 23:59;51
07/04/2025 23:59;51
07/04/2025 23:59;51
07/04/2025 23:59;51
07/04/2025 23:59;51
07/04/2025 23:59;51
07/04/2025 23:59;50
08/04/2025 00:00;49
08/04/2025 00:00;49
08/04/2025 00:00;48
08/04/2025 00:00;48
08/04/2025 00:00;47
08/04/2025 00:00;47
08/04/2025 00:00;47
08/04/2025 00:00;47
08/04/2025 00:00;47
08/04/2025 00:00;47
08/04/2025 00:00;47
08/04/2025 00:00;47
08/04/2025 00:01;47
08/04/2025 00:01;46
08/04/2025 00:01;46
08/04/2025 00:01;46
08/04/2025 00:01;46
08/04/2025 00:01;45
08/04/2025 00:01;45
08/04/2025 00:01;45
08/04/2025 00:01;45
08/04/2025 00:01;46
08/04/2025 00:01;46
08/04/2025 00:01;45
08/04/2025 00:02;45
08/04/2025 00:02;45
08/04/2025 00:02;45
08/04/2025 00:02;45
08/04/2025 00:02;45
08/04/2025 00:02;45
08/04/2025 00:02;45
08/04/2025 00:02;44
08/04/2025 00:02;44
08/04/2025 00:02;45
08/04/2025 00:02;45
08/04/2025 00:02;44
08/04/2025 00:03;44
08/04/2025 00:03;44
08/04/2025 00:03;44
08/04/2025 00:03;44
08/04/2025 00:03;44
08/04/2025 00:03;44
08/04/2025 00:03;44
08/04/2025 00:03;44
08/04/2025 00:03;44
08/04/2025 00:03;44
08/04/2025 00:03;44
08/04/2025 00:03;44
08/04/2025 00:04;44
08/04/2025 00:04;44
08/04/2025 00:04;44
08/04/2025 00:04;44
08/04/2025 00:04;44
08/04/2025 00:04;44
08/04/2025 00:04;44
08/04/2025 00:04;44
08/04/2025 00:04;44
08/04/2025 00:04;44
08/04/2025 00:04;44
08/04/2025 00:04;44
08/04/2025 00:05;44
08/04/2025 00:05;44
08/04/2025 00:05;44
08/04/2025 00:05;44
08/04/2025 00:05;44
08/04/2025 00:05;44
08/04/2025 00:05;44
08/04/2025 00:05;43
08/04/2025 00:05;43
08/04/2025 00:05;43
08/04/2025 00:05;43
08/04/2025 00:05;43
08/04/2025 00:06;43
08/04/2025 00:06;43
08/04/2025 00:06;43
08/04/2025 00:06;43
08/04/2025 00:06;43
08/04/2025 00:06;43
08/04/2025 00:06;43
08/04/2025 00:06;43
08/04/2025 00:06;43
08/04/2025 00:06;43
08/04/2025 00:06;43
08/04/2025 00:06;43
08/04/2025 00:07;43
08/04/2025 00:07;44
08/04/2025 00:07;45
08/04/2025 00:07;46
08/04/2025 00:07;49
08/04/2025 00:07;51
08/04/2025 00:07;53
08/04/2025 00:07;55
08/04/2025 00:07;57
08/04/2025 00:07;59
08/04/2025 00:07;61
08/04/2025 00:07;62
08/04/2025 00:08;63
08/04/2025 00:08;65
08/04/2025 00:08;67
08/04/2025 00:08;69
08/04/2025 00:08;70
08/04/2025 00:08;72
08/04/2025 00:08;73
08/04/2025 00:08;73
08/04/2025 00:08;74
08/04/2025 00:08;75
08/04/2025 00:08;75
08/04/2025 00:08;76
08/04/2025 00:09;76
08/04/2025 00:09;76
08/04/2025 00:09;77
08/04/2025 00:09;77
08/04/2025 00:09;77
08/04/2025 00:09;77
08/04/2025 00:09;77
08/04/2025 00:09;77
08/04/2025 00:09;77
08/04/2025 00:09;77
08/04/2025 00:09;77
08/04/2025 00:09;77
08/04/2025 00:10;77
08/04/2025 00:10;77
08/04/2025 00:10;77
08/04/2025 00:10;77
08/04/2025 00:10;77
08/04/2025 00:10;77
08/04/2025 00:10;77
08/04/2025 00:10;77
08/04/2025 00:10;77
08/04/2025 00:10;77
08/04/2025 00:10;77
08/04/2025 00:10;77
08/04/2025 00:11;77
08/04/2025 00:11;77
08/04/2025 00:11;77
08/04/2025 00:11;76
08/04/2025 00:11;76
08/04/2025 00:11;76
08/04/2025 00:11;76
08/04/2025 00:11;76
08/04/2025 00:11;76
08/04/2025 00:11;76
08/04/2025 00:11;76
08/04/2025 00:11;76
08/04/2025 00:12;76
08/04/2025 00:12;76
08/04/2025 00:12;76
08/04/2025 00:12;76
08/04/2025 00:12;76
08/04/2025 00:12;76
08/04/2025 00:12;76
08/04/2025 00:12;76
08/04/2025 00:12;76
08/04/2025 00:12;76
08/04/2025 00:12;76
08/04/2025 00:12;77
08/04/2025 00:13;76
08/04/2025 00:13;77
08/04/2025 00:13;77
08/04/2025 00:13;77
08/04/2025 00:13;77
08/04/2025 00:13;77
08/04/2025 00:13;77
08/04/2025 00:13;77
08/04/2025 00:13;77
08/04/2025 00:13;77
08/04/2025 00:13;77
08/04/2025 00:13;77
08/04/2025 00:14;77
08/04/2025 00:14;77
08/04/2025 00:14;77
08/04/2025 00:14;77
08/04/2025 00:14;77
08/04/2025 00:14;77
08/04/2025 00:14;77
08/04/2025 00:14;77
08/04/2025 00:14;77
08/04/2025 00:14;77
08/04/2025 00:14;77
08/04/2025 00:14;77
08/04/2025 00:15;77
08/04/2025 00:15;77
08/04/2025 00:15;77
08/04/2025 00:15;77
08/04/2025 00:15;77
08/04/2025 00:15;77
08/04/2025 00:15;77
08/04/2025 00:15;77
08/04/2025 00:15;77
08/04/2025 00:15;77
08/04/2025 00:15;77
08/04/2025 00:15;77
08/04/2025 00:16;77
08/04/2025 00:16;77
08/04/2025 00:16;77
08/04/2025 00:16;77
08/04/2025 00:16;77
08/04/2025 00:16;78
08/04/2025 00:16;78
08/04/2025 00:16;78
08/04/2025 00:16;78
08/04/2025 00:16;78
08/04/2025 00:16;78
08/04/2025 00:16;78
08/04/2025 00:17;78
08/04/2025 00:17;78
08/04/2025 00:17;78
08/04/2025 00:17;78
08/04/2025 00:17;78
08/04/2025 00:17;78
08/04/2025 00:17;78
08/04/2025 00:17;78
08/04/2025 00:17;78
08/04/2025 00:17;78
